learning_rate,learner,model,weight_decay,train_batch_size,mae,rmse,auc_roc,epoch,embedding_size
1e-05,adam,DeepFM,0.001,500,0.4862,0.6531,0.5627,30,512
1e-05,adam,DeepFM,0.001,1000,0.486,0.6515,0.5628,30,512
1e-05,adam,DeepFM,0.1,500,0.6687,0.8267,0.542,30,512
1e-05,adam,DeepFM,0.1,1000,0.6708,0.8288,0.5424,30,512
1e-05,RMSprop,FM,0.001,500,0.619,0.7644,0.5636,30,32
1e-05,RMSprop,FM,0.001,1000,0.6475,0.8186,0.5809,30,32
1e-05,RMSprop,FM,0.1,500,0.6764,0.8373,0.5442,30,32
1e-05,RMSprop,FM,0.1,1000,0.7025,0.8734,0.5601,30,32
1e-05,RMSprop,FM,0.001,500,0.5686,0.7103,0.5609,30,128
1e-05,RMSprop,FM,0.001,1000,0.6018,0.7438,0.5616,30,128
1e-05,RMSprop,FM,0.1,500,0.6711,0.8289,0.5411,30,128
1e-05,RMSprop,FM,0.1,1000,0.6755,0.8349,0.5434,30,128
1e-05,RMSprop,FM,0.001,500,0.5312,0.675,0.559,30,512
1e-05,RMSprop,FM,0.001,1000,0.5508,0.6913,0.5597,30,512
1e-05,RMSprop,FM,0.1,500,0.6689,0.8268,0.5421,30,512
1e-05,RMSprop,FM,0.1,1000,0.6703,0.8281,0.5409,30,512
1e-05,RMSprop,DeepFM,0.001,500,0.5038,0.6632,0.5641,30,32
1e-05,RMSprop,DeepFM,0.001,1000,0.6063,0.757,0.5674,30,32
1e-05,RMSprop,DeepFM,0.1,500,0.6786,0.8426,0.542,30,32
1e-05,RMSprop,DeepFM,0.1,1000,0.6873,0.8638,0.5555,30,32
1e-05,RMSprop,DeepFM,0.001,500,0.4868,0.6527,0.564,30,128
1e-05,RMSprop,DeepFM,0.001,1000,0.5146,0.6641,0.5626,30,128
1e-05,RMSprop,DeepFM,0.1,500,0.6729,0.832,0.5401,30,128
1e-05,RMSprop,DeepFM,0.1,1000,0.6766,0.8377,0.5417,30,128
1e-05,RMSprop,DeepFM,0.001,500,0.4856,0.6535,0.5625,30,512
1e-05,RMSprop,DeepFM,0.001,1000,0.4854,0.6497,0.563,30,512
1e-05,RMSprop,DeepFM,0.1,500,0.6693,0.8276,0.5417,30,512
1e-05,RMSprop,DeepFM,0.1,1000,0.6704,0.8286,0.5412,30,512
0.001,adam,FM,0.001,500,0.4664,0.6181,0.5545,20,32
0.001,adam,FM,0.001,1000,0.4716,0.6196,0.5555,20,32
0.001,adam,FM,0.1,500,0.6685,0.8286,0.5447,20,32
0.001,adam,FM,0.1,1000,0.668,0.8277,0.5427,20,32
0.001,adam,FM,0.001,500,0.4611,0.6111,0.554,20,128
0.001,adam,FM,0.001,1000,0.4617,0.6095,0.5532,20,128
0.001,adam,FM,0.1,500,0.6693,0.8301,0.54,20,128
0.001,adam,FM,0.1,1000,0.668,0.8278,0.5441,20,128
0.001,adam,FM,0.001,500,0.4594,0.6108,0.5541,20,512
0.001,adam,FM,0.001,1000,0.4605,0.6082,0.5546,20,512
0.001,adam,FM,0.1,500,0.67,0.8314,0.5432,20,512
0.001,adam,FM,0.1,1000,0.6682,0.8274,0.5423,20,512
0.001,adam,DeepFM,0.001,500,0.4826,0.6557,0.563,20,32
0.001,adam,DeepFM,0.001,1000,0.4891,0.659,0.5592,20,32
0.001,adam,DeepFM,0.1,500,0.6692,0.8307,0.5427,20,32
0.001,adam,DeepFM,0.1,1000,0.6685,0.8292,0.5433,20,32
0.001,adam,DeepFM,0.001,500,0.4736,0.6403,0.5601,20,128
0.001,adam,DeepFM,0.001,1000,0.4752,0.6456,0.5591,20,128
0.001,adam,DeepFM,0.1,500,0.6694,0.8312,0.5465,20,128
0.001,adam,DeepFM,0.1,1000,0.6687,0.8282,0.5424,20,128
0.001,adam,DeepFM,0.001,500,0.4708,0.6323,0.5594,20,512
0.001,adam,DeepFM,0.001,1000,0.474,0.6377,0.5598,20,512
0.001,adam,DeepFM,0.1,500,0.6707,0.8305,0.5405,20,512
0.001,adam,DeepFM,0.1,1000,0.6693,0.8299,0.5467,20,512
0.001,RMSprop,FM,0.001,500,0.4637,0.617,0.5543,20,32
0.001,RMSprop,FM,0.001,1000,0.4679,0.619,0.5554,20,32
0.001,RMSprop,FM,0.1,500,0.6694,0.8311,0.5425,20,32
0.001,RMSprop,FM,0.1,1000,0.6686,0.83,0.5417,20,32
0.001,RMSprop,FM,0.001,500,0.4585,0.6105,0.5537,20,128
0.001,RMSprop,FM,0.001,1000,0.4587,0.6077,0.5536,20,128
0.001,RMSprop,FM,0.1,500,0.6702,0.8322,0.5437,20,128
0.001,RMSprop,FM,0.1,1000,0.669,0.8306,0.5446,20,128
0.001,RMSprop,FM,0.001,500,0.4606,0.61,0.5542,20,512
0.001,RMSprop,FM,0.001,1000,0.4613,0.611,0.5543,20,512
0.001,RMSprop,FM,0.1,500,0.6708,0.8328,0.5414,20,512
0.001,RMSprop,FM,0.1,1000,0.6695,0.8308,0.543,20,512
0.001,RMSprop,DeepFM,0.001,500,0.4727,0.6394,0.5619,20,32
0.001,RMSprop,DeepFM,0.001,1000,0.4792,0.6506,0.5619,20,32
0.001,RMSprop,DeepFM,0.1,500,0.6702,0.8319,0.5442,20,32
0.001,RMSprop,DeepFM,0.1,1000,0.6696,0.8324,0.5411,20,32
0.001,RMSprop,DeepFM,0.001,500,0.4662,0.6263,0.5604,20,128
0.001,RMSprop,DeepFM,0.001,1000,0.4753,0.641,0.5601,20,128
0.001,RMSprop,DeepFM,0.1,500,0.6707,0.8339,0.5436,20,128
0.001,RMSprop,DeepFM,0.1,1000,0.6703,0.832,0.5417,20,128
0.001,RMSprop,DeepFM,0.001,500,0.4676,0.6243,0.557,20,512
0.001,RMSprop,DeepFM,0.001,1000,0.4703,0.6303,0.5584,20,512
0.001,RMSprop,DeepFM,0.1,500,0.6711,0.8333,0.543,20,512
0.001,RMSprop,DeepFM,0.1,1000,0.67,0.8311,0.5443,20,512
0.001,adam,FM,0.001,500,0.46,0.6118,0.5547,30,32
0.001,adam,FM,0.001,1000,0.4626,0.6124,0.5556,30,32
0.001,adam,FM,0.1,500,0.6688,0.8287,0.5433,30,32
0.001,adam,FM,0.1,1000,0.6676,0.8284,0.5437,30,32
0.001,adam,FM,0.001,500,0.4561,0.607,0.5537,30,128
0.001,adam,FM,0.001,1000,0.4567,0.6064,0.5537,30,128
0.001,adam,FM,0.1,500,0.669,0.8286,0.541,30,128
0.001,adam,FM,0.1,1000,0.6681,0.8277,0.5426,30,128
0.001,adam,FM,0.001,500,0.4571,0.6098,0.5537,30,512
0.001,adam,FM,0.001,1000,0.4552,0.6057,0.5537,30,512
0.001,adam,FM,0.1,500,0.6701,0.8306,0.5419,30,512
0.001,adam,FM,0.1,1000,0.6681,0.8283,0.5419,30,512
0.001,adam,DeepFM,0.001,500,0.4829,0.6568,0.5626,30,32
0.001,adam,DeepFM,0.001,1000,0.4861,0.6601,0.5594,30,32
0.001,adam,DeepFM,0.1,500,0.6691,0.8298,0.5417,30,32
0.001,adam,DeepFM,0.1,1000,0.6688,0.8295,0.5436,30,32
0.001,adam,DeepFM,0.001,500,0.4734,0.6418,0.5584,30,128
0.001,adam,DeepFM,0.001,1000,0.4753,0.6434,0.5593,30,128
0.001,adam,DeepFM,0.1,500,0.6697,0.8304,0.5434,30,128
0.001,adam,DeepFM,0.1,1000,0.6693,0.8303,0.5422,30,128
0.001,adam,DeepFM,0.001,500,0.4689,0.6319,0.5592,30,512
0.001,adam,DeepFM,0.001,1000,0.4734,0.638,0.5596,30,512
0.001,adam,DeepFM,0.1,500,0.6708,0.8332,0.5418,30,512
0.001,adam,DeepFM,0.1,1000,0.6687,0.8301,0.5467,30,512
0.001,RMSprop,FM,0.001,500,0.459,0.6115,0.5546,30,32
0.001,RMSprop,FM,0.001,1000,0.462,0.6144,0.5559,30,32
0.001,RMSprop,FM,0.1,500,0.6695,0.8301,0.5416,30,32
0.001,RMSprop,FM,0.1,1000,0.6686,0.8297,0.5435,30,32
0.001,RMSprop,FM,0.001,500,0.455,0.6067,0.554,30,128
0.001,RMSprop,FM,0.001,1000,0.4555,0.6047,0.554,30,128
0.001,RMSprop,FM,0.1,500,0.67,0.8302,0.5413,30,128
0.001,RMSprop,FM,0.1,1000,0.669,0.8307,0.5421,30,128
0.001,RMSprop,FM,0.001,500,0.4568,0.6092,0.5533,30,512
0.001,RMSprop,FM,0.001,1000,0.4568,0.6082,0.5544,30,512
0.001,RMSprop,FM,0.1,500,0.6701,0.8316,0.5418,30,512
0.001,RMSprop,FM,0.1,1000,0.6699,0.8293,0.5422,30,512
0.001,RMSprop,DeepFM,0.001,500,0.4727,0.6432,0.563,30,32
0.001,RMSprop,DeepFM,0.001,1000,0.4806,0.6503,0.5621,30,32
0.001,RMSprop,DeepFM,0.1,500,0.6704,0.8317,0.5416,30,32
0.001,RMSprop,DeepFM,0.1,1000,0.6696,0.8313,0.545,30,32
0.001,RMSprop,DeepFM,0.001,500,0.4719,0.632,0.5603,30,128
0.001,RMSprop,DeepFM,0.001,1000,0.4758,0.6443,0.56,30,128
0.001,RMSprop,DeepFM,0.1,500,0.671,0.8328,0.545,30,128
0.001,RMSprop,DeepFM,0.1,1000,0.6701,0.8313,0.541,30,128
0.001,RMSprop,DeepFM,0.001,500,0.465,0.6198,0.5565,30,512
0.001,RMSprop,DeepFM,0.001,1000,0.4713,0.6301,0.5604,30,512
0.001,RMSprop,DeepFM,0.1,500,0.6706,0.8326,0.5422,30,512
0.001,RMSprop,DeepFM,0.1,1000,0.6706,0.8315,0.5421,30,512
0.1,adam,FM,0.001,500,1.0839,1.5938,0.5086,20,32
0.1,adam,FM,0.001,1000,1.0162,1.3664,0.4977,20,32
0.1,adam,FM,0.1,500,0.6856,0.8515,0.5382,20,32
0.1,adam,FM,0.1,1000,0.6777,0.8414,0.5393,20,32
0.1,adam,FM,0.001,500,1.5647,1.8318,0.5049,20,128
0.1,adam,FM,0.001,1000,1.3101,1.948,0.5093,20,128
0.1,adam,FM,0.1,500,0.6818,0.8435,0.5386,20,128
0.1,adam,FM,0.1,1000,0.6739,0.836,0.5424,20,128
0.1,adam,FM,0.001,500,5.7508,11.3429,0.5025,20,512
0.1,adam,FM,0.001,1000,2.5394,4.5181,0.5123,20,512
0.1,adam,FM,0.1,500,0.8075,1.0784,0.5403,20,512
0.1,adam,FM,0.1,1000,0.7017,0.8976,0.5458,20,512
0.1,adam,DeepFM,0.001,500,1.2371,1.5439,0.4929,20,32
0.1,adam,DeepFM,0.001,1000,1.1464,1.5042,0.5091,20,32
0.1,adam,DeepFM,0.1,500,0.6818,0.848,0.5397,20,32
0.1,adam,DeepFM,0.1,1000,0.6802,0.8407,0.5367,20,32
0.1,adam,DeepFM,0.001,500,1.7306,2.049,0.4991,20,128
0.1,adam,DeepFM,0.001,1000,1.4288,1.8654,0.5039,20,128
0.1,adam,DeepFM,0.1,500,0.6775,0.8447,0.5345,20,128
0.1,adam,DeepFM,0.1,1000,0.6569,0.82,0.5464,20,128
0.1,adam,DeepFM,0.001,500,3.7453,4.2415,0.5007,20,512
0.1,adam,DeepFM,0.001,1000,3.4886,6.1354,0.4958,20,512
0.1,adam,DeepFM,0.1,500,0.7806,1.091,0.538,20,512
0.1,adam,DeepFM,0.1,1000,1.1586,1.3244,0.5436,20,512
0.1,RMSprop,FM,0.001,500,1.1947,1.5694,0.5006,20,32
0.1,RMSprop,FM,0.001,1000,1.1245,1.4757,0.5034,20,32
0.1,RMSprop,FM,0.1,500,0.8328,1.048,0.511,20,32
0.1,RMSprop,FM,0.1,1000,0.8966,1.2121,0.5222,20,32
0.1,RMSprop,FM,0.001,500,2.4705,3.5008,0.4931,20,128
0.1,RMSprop,FM,0.001,1000,1.8645,2.1774,0.4986,20,128
0.1,RMSprop,FM,0.1,500,1.0763,1.4199,0.5158,20,128
0.1,RMSprop,FM,0.1,1000,1.1168,1.4987,0.5097,20,128
0.1,RMSprop,FM,0.001,500,12.0041,16.1988,0.4702,20,512
0.1,RMSprop,FM,0.001,1000,6.1465,8.5212,0.4772,20,512
0.1,RMSprop,FM,0.1,500,1.4573,2.2119,0.5128,20,512
0.1,RMSprop,FM,0.1,1000,1.6135,2.0069,0.5123,20,512
0.1,RMSprop,DeepFM,0.001,500,2.271,3.1845,0.4939,20,32
0.1,RMSprop,DeepFM,0.001,1000,3.2076,5.0569,0.5102,20,32
0.1,RMSprop,DeepFM,0.1,500,1.1577,1.489,0.4973,20,32
0.1,RMSprop,DeepFM,0.1,1000,2.007,2.8925,0.4998,20,32
0.1,RMSprop,DeepFM,0.001,500,5.1073,7.4295,0.4845,20,128
0.1,RMSprop,DeepFM,0.001,1000,7.7056,13.8482,0.5124,20,128
0.1,RMSprop,DeepFM,0.1,500,2.4314,3.1059,0.4922,20,128
0.1,RMSprop,DeepFM,0.1,1000,3.6371,4.834,0.5007,20,128
0.1,RMSprop,DeepFM,0.001,500,29.0038,44.7264,0.5035,20,512
0.1,RMSprop,DeepFM,0.001,1000,63.53,111.6038,0.5237,20,512
0.1,RMSprop,DeepFM,0.1,500,7.6947,11.9298,0.5058,20,512
0.1,RMSprop,DeepFM,0.1,1000,23.9002,29.5625,0.5175,20,512
0.1,adam,FM,0.001,500,1.0904,1.6204,0.497,30,32
0.1,adam,FM,0.001,1000,1.0283,1.4039,0.5153,30,32
0.1,adam,FM,0.1,500,0.6851,0.8502,0.5417,30,32
0.1,adam,FM,0.1,1000,0.6782,0.8405,0.5369,30,32
0.1,adam,FM,0.001,500,1.5702,1.8308,0.5116,30,128
0.1,adam,FM,0.001,1000,1.2617,1.6367,0.509,30,128
0.1,adam,FM,0.1,500,0.6811,0.8448,0.5368,30,128
0.1,adam,FM,0.1,1000,0.6731,0.8418,0.5405,30,128
0.1,adam,FM,0.001,500,5.4357,7.229,0.5006,30,512
0.1,adam,FM,0.001,1000,4.2383,8.2979,0.501,30,512
0.1,adam,FM,0.1,500,0.7958,1.0361,0.5386,30,512
0.1,adam,FM,0.1,1000,0.6538,0.8177,0.5471,30,512
0.1,adam,DeepFM,0.001,500,1.1273,1.5646,0.5169,30,32
0.1,adam,DeepFM,0.001,1000,1.1146,1.4917,0.5127,30,32
0.1,adam,DeepFM,0.1,500,0.682,0.8471,0.5423,30,32
0.1,adam,DeepFM,0.1,1000,0.6807,0.8449,0.5357,30,32
0.1,adam,DeepFM,0.001,500,2.0435,2.9174,0.489,30,128
0.1,adam,DeepFM,0.001,1000,1.3914,2.1382,0.5194,30,128
0.1,adam,DeepFM,0.1,500,0.6601,0.8288,0.5474,30,128
0.1,adam,DeepFM,0.1,1000,0.7222,0.9179,0.5339,30,128
0.1,adam,DeepFM,0.001,500,4.4721,5.5961,0.5073,30,512
0.1,adam,DeepFM,0.001,1000,2.5218,3.337,0.511,30,512
0.1,adam,DeepFM,0.1,500,0.841,1.1369,0.5259,30,512
0.1,adam,DeepFM,0.1,1000,0.8464,1.1672,0.5265,30,512
0.1,RMSprop,FM,0.001,500,1.2057,1.6081,0.4973,30,32
0.1,RMSprop,FM,0.001,1000,1.1399,1.4744,0.5143,30,32
0.1,RMSprop,FM,0.1,500,0.8123,1.0525,0.523,30,32
0.1,RMSprop,FM,0.1,1000,0.8707,1.1502,0.5221,30,32
0.1,RMSprop,FM,0.001,500,2.3156,3.2888,0.4865,30,128
0.1,RMSprop,FM,0.001,1000,1.9491,2.309,0.498,30,128
0.1,RMSprop,FM,0.1,500,1.1056,1.4389,0.5184,30,128
0.1,RMSprop,FM,0.1,1000,1.0929,1.4611,0.5128,30,128
0.1,RMSprop,FM,0.001,500,11.757,17.0897,0.4621,30,512
0.1,RMSprop,FM,0.001,1000,6.5675,9.375,0.4735,30,512
0.1,RMSprop,FM,0.1,500,1.6534,1.9306,0.5141,30,512
0.1,RMSprop,FM,0.1,1000,1.677,2.175,0.5116,30,512
0.1,RMSprop,DeepFM,0.001,500,1.5934,1.9414,0.5055,30,32
0.1,RMSprop,DeepFM,0.001,1000,2.2205,3.0587,0.5042,30,32
0.1,RMSprop,DeepFM,0.1,500,0.9926,1.3506,0.5131,30,32
0.1,RMSprop,DeepFM,0.1,1000,1.4208,1.7694,0.4986,30,32
0.1,RMSprop,DeepFM,0.001,500,7.1118,13.6641,0.516,30,128
0.1,RMSprop,DeepFM,0.001,1000,7.0563,14.6431,0.5044,30,128
0.1,RMSprop,DeepFM,0.1,500,1.6085,1.9117,0.5062,30,128
0.1,RMSprop,DeepFM,0.1,1000,2.2337,2.7807,0.4761,30,128
0.1,RMSprop,DeepFM,0.001,500,55.7178,83.1025,0.5093,30,512
0.1,RMSprop,DeepFM,0.001,1000,57.5865,93.4496,0.5191,30,512
0.1,RMSprop,DeepFM,0.1,500,3.1696,4.1326,0.4921,30,512
0.1,RMSprop,DeepFM,0.1,1000,8.7875,10.0148,0.4998,30,512
