learning_rate,learner,model,weight_decay,train_batch_size,mae,rmse,auc_roc,epoch,embedding_size
0.0001680790441014,RMSprop,DeepFM,0.0338576940548749,600,0.7248,0.9454,0.4848,27,274
8.141146194367249e-05,RMSprop,DeepFM,0.0595534293631293,550,0.7181,0.9463,0.463,28,269
5.53439876619446e-05,RMSprop,DeepFM,0.0479111125392344,550,0.7198,0.9451,0.4661,28,403
5.4809962195757305e-05,RMSprop,DeepFM,0.0957030371776801,550,0.7184,0.9472,0.4689,29,416
3.4467216321957736e-05,RMSprop,DeepFM,0.0876772988953489,550,0.7192,0.9462,0.4676,30,453
2.227607503863934e-05,RMSprop,DeepFM,6.99539210043335e-05,950,2.9945,3.1341,0.4784,19,35
1.4964791410732754e-06,adam,FM,1.0154926255840054e-06,600,4.1162,4.2222,0.5519,26,80
0.0069384552850977,RMSprop,FM,2.011494209986896e-05,500,1.0966,1.358,0.4677,21,42
0.0512893172782852,RMSprop,FM,7.177118849300717e-05,550,5.9438,6.7325,0.5256,24,276
3.5177693851856286e-05,adam,DeepFM,0.0232145451694522,850,0.7701,0.9711,0.4793,21,130
0.0555811876438624,adam,DeepFM,0.0022654486264613,550,1.3381,1.6996,0.492,12,216
0.0011149859748698,adam,DeepFM,0.0184776369210869,500,0.739,0.9507,0.5015,30,372
0.0002196155173766,RMSprop,FM,0.0023532891120477,650,0.89,1.1173,0.4828,18,312
0.0716599272790877,adam,DeepFM,8.257971833776816e-05,1000,4.7664,5.2729,0.4901,27,419
0.000286459029058,adam,DeepFM,0.0162265771042675,600,0.7667,0.97,0.4944,11,153
0.0044024255669212,adam,DeepFM,0.0656985278846409,750,0.7159,0.9491,0.5035,29,492
0.0031430769920832,adam,DeepFM,0.0897663329708749,750,0.7145,0.9473,0.4714,30,500
0.0041396557327122,adam,DeepFM,0.0992374454137887,750,0.7149,0.9473,0.4773,30,502
0.0049989554018916,adam,DeepFM,0.0634077430323846,750,0.7153,0.9474,0.4897,30,503
0.001428161103448,adam,DeepFM,0.0046031324105444,850,0.802,1.0319,0.4752,24,429
0.0192291511216162,adam,DeepFM,0.0806873942503387,700,0.718,0.946,0.494,15,422
0.0121415063850305,adam,DeepFM,0.0048570058064691,850,0.7698,0.9868,0.4968,27,353
0.0016190892600775,adam,DeepFM,0.0006418132600132,800,0.8526,1.0731,0.489,24,512
0.0237712664517957,RMSprop,FM,0.0975460194746361,900,0.7826,1.0211,0.4756,28,453
