learning_rate,learner,model,weight_decay,train_batch_size,mae,rmse,auc_roc,epoch,embedding_size
1e-05,RMSprop,DeepFM,0.001,500,4.0094,4.1181,0.476,10,128
1e-05,RMSprop,DeepFM,0.001,1000,4.0598,4.1672,0.4878,10,128
1e-05,RMSprop,DeepFM,0.1,500,4.0472,4.155,0.4781,10,128
1e-05,RMSprop,DeepFM,0.1,1000,4.0818,4.1886,0.4811,10,128
1e-05,RMSprop,DeepFM,0.001,500,3.799,3.914,0.4628,10,512
1e-05,RMSprop,DeepFM,0.001,1000,3.9339,4.0448,0.4931,10,512
1e-05,RMSprop,DeepFM,0.1,500,3.9192,4.0305,0.4896,10,512
1e-05,RMSprop,DeepFM,0.1,1000,3.9836,4.0931,0.5074,10,512
1e-05,adam,FM,0.001,500,4.1082,4.2144,0.5196,20,32
1e-05,adam,FM,0.001,1000,4.1177,4.2237,0.5203,20,32
1e-05,adam,FM,0.1,500,4.1105,4.2167,0.5212,20,32
1e-05,adam,FM,0.1,1000,4.1189,4.2249,0.5218,20,32
1e-05,adam,FM,0.001,500,4.0856,4.1925,0.4878,20,128
1e-05,adam,FM,0.001,1000,4.1057,4.212,0.5002,20,128
1e-05,adam,FM,0.1,500,4.0946,4.2012,0.499,20,128
1e-05,adam,FM,0.1,1000,4.1098,4.216,0.4997,20,128
1e-05,adam,FM,0.001,500,4.0181,4.1267,0.4907,20,512
1e-05,adam,FM,0.001,1000,4.0745,4.1815,0.4905,20,512
1e-05,adam,FM,0.1,500,4.0465,4.1542,0.5098,20,512
1e-05,adam,FM,0.1,1000,4.0956,4.2022,0.5044,20,512
1e-05,adam,DeepFM,0.001,500,3.9716,4.0814,0.507,20,32
1e-05,adam,DeepFM,0.001,1000,4.0647,4.1721,0.517,20,32
1e-05,adam,DeepFM,0.1,500,4.0114,4.1201,0.5135,20,32
1e-05,adam,DeepFM,0.1,1000,4.0798,4.1867,0.5212,20,32
1e-05,adam,DeepFM,0.001,500,3.91,4.0216,0.4723,20,128
1e-05,adam,DeepFM,0.001,1000,4.0493,4.157,0.4853,20,128
1e-05,adam,DeepFM,0.1,500,3.9887,4.098,0.4749,20,128
