learning_rate,learner,embedding_size,weight_decay,train_batch_size,epoch,mae,rmse,test_no
0.1,adam,32,0.001,500,10,0.9952928304672242,1.2725811237714622,1
0.1,adam,32,0.001,1000,10,1.0566668570041655,1.4845667825583362,1
0.1,adam,32,0.001,500,20,0.9967831254005431,1.1943012996713145,1
0.1,adam,32,0.001,1000,20,1.0653129160404204,1.426054339448931,1
0.1,adam,32,0.001,500,30,0.9853910148143769,1.1553384951204515,1
0.1,adam,32,0.001,1000,30,1.0406236886978149,1.3174095835415185,1
0.1,adam,32,0.1,500,10,0.8872812300920486,1.0416364525545687,1
0.1,adam,32,0.1,1000,10,0.904725295305252,1.058980488251153,1
0.1,adam,32,0.1,500,20,0.9347652971744538,1.0706659721823166,1
0.1,adam,32,0.1,1000,20,0.9444558411836624,1.0976498491636832,1
0.1,adam,32,0.1,500,30,0.8626877635717392,1.0757373230165257,1
0.1,adam,32,0.1,1000,30,1.0184953927993774,1.154131531209282,1
0.1,adam,128,0.001,500,10,1.001114845275879,1.7439793647810689,1
0.1,adam,128,0.001,1000,10,1.148192447423935,2.0521230191945428,1
0.1,adam,128,0.001,500,20,0.9228863745927812,1.340870539980971,1
0.1,adam,128,0.001,1000,20,1.105444997549057,1.7076740791645912,1
0.1,adam,128,0.001,500,30,1.0199829518795014,1.292202266530327,1
0.1,adam,128,0.001,1000,30,0.9708295941352844,1.5550074185872127,1
0.1,adam,128,0.1,500,10,0.9089316308498384,1.058165692427395,1
0.1,adam,128,0.1,1000,10,0.9161210924386978,1.1875035988602565,1
0.1,adam,128,0.1,500,20,0.9183774203062056,1.097265437320681,1
0.1,adam,128,0.1,1000,20,0.958357322216034,1.1073088532756112,1
0.1,adam,128,0.1,500,30,0.9318777322769164,1.0805787993770606,1
0.1,adam,128,0.1,1000,30,0.9447701632976532,1.0972650652212126,1
0.1,adam,512,0.001,500,10,1.023188155889511,1.8204998100079504,1
0.1,adam,512,0.001,1000,10,1.0603190422058106,2.0186543728409148,1
0.1,adam,512,0.001,500,20,0.98621164560318,1.6382802283811864,1
0.1,adam,512,0.001,1000,20,1.1546540200710296,1.8139159936090343,1
0.1,adam,512,0.001,500,30,1.560473483800888,3.363531545082537,1
0.1,adam,512,0.001,1000,30,1.0358829081058505,1.5857873723423743,1
0.1,adam,512,0.1,500,10,0.8752638131380082,1.465363063057838,1
0.1,adam,512,0.1,1000,10,1.014178568124771,3.4569593312169564,1
0.1,adam,512,0.1,500,20,1.0483635187149047,1.2854273941956709,1
0.1,adam,512,0.1,1000,20,0.9823428332805634,2.543330166589966,1
0.1,adam,512,0.1,500,30,1.0325046956539154,1.242148831803285,1
0.1,adam,512,0.1,1000,30,1.0182421803474426,1.6673914533455785,1
0.1,RMSprop,32,0.001,500,10,0.8088655352592469,0.950442870178273,1
0.1,RMSprop,32,0.001,1000,10,0.9033607333898545,1.0778108374034503,1
0.1,RMSprop,32,0.001,500,20,0.9342796683311464,1.0570574645113804,1
0.1,RMSprop,32,0.001,1000,20,0.8822571992874145,0.9919888124748388,1
0.1,RMSprop,32,0.001,500,30,0.8931245684623719,1.0308125984359766,1
0.1,RMSprop,32,0.001,1000,30,0.9478596806526184,1.0810901474069112,1
0.1,RMSprop,32,0.1,500,10,0.8025120586156845,1.5335623778264524,1
0.1,RMSprop,32,0.1,1000,10,0.7129128709435463,1.5433283365112442,1
0.1,RMSprop,32,0.1,500,20,0.7968103647232055,1.5347753697777973,1
0.1,RMSprop,32,0.1,1000,20,0.6966407775878907,1.5026058767783903,1
0.1,RMSprop,32,0.1,500,30,0.8255409479141236,1.5523751473095393,1
0.1,RMSprop,32,0.1,1000,30,0.8210810497403145,1.5605311119610747,1
0.1,RMSprop,128,0.001,500,10,0.8956202745437623,1.0407395087924511,1
0.1,RMSprop,128,0.001,1000,10,1.0521072268486025,1.380565064831576,1
0.1,RMSprop,128,0.001,500,20,0.8768237113952637,1.0174856206102811,1
0.1,RMSprop,128,0.001,1000,20,0.9106401264667512,1.058552219660099,1
0.1,RMSprop,128,0.001,500,30,0.9493266344070436,1.0804592543134388,1
0.1,RMSprop,128,0.001,1000,30,0.9316207647323608,1.0571671730498158,1
0.1,RMSprop,128,0.1,500,10,0.8458152562379837,2.35640375865053,1
0.1,RMSprop,128,0.1,1000,10,0.902032607793808,2.365184321610207,1
0.1,RMSprop,128,0.1,500,20,0.8051797211170196,2.337215041064493,1
0.1,RMSprop,128,0.1,1000,20,0.7650070548057556,2.3366967539770744,1
0.1,RMSprop,128,0.1,500,30,0.7868642479181289,2.3387557874044216,1
0.1,RMSprop,128,0.1,1000,30,0.792162823677063,2.344194710820622,1
0.1,RMSprop,512,0.001,500,10,1.1170048236846923,1.5197228632049582,1
0.1,RMSprop,512,0.001,1000,10,1.3390379011631013,2.137398126751127,1
0.1,RMSprop,512,0.001,500,20,1.1301677882671357,1.4908562958606637,1
0.1,RMSprop,512,0.001,1000,20,1.017851436138153,1.3594254056858976,1
0.1,RMSprop,512,0.001,500,30,1.2303149819374084,1.6471152656940902,1
0.1,RMSprop,512,0.001,1000,30,1.0204901695251465,1.4055746851761877,1
0.1,RMSprop,512,0.1,500,10,1.188704127073288,3.902462189397734,1
0.1,RMSprop,512,0.1,1000,10,1.820253211259842,6.711782638037926,1
0.1,RMSprop,512,0.1,500,20,1.1721690595149994,4.419885625956084,1
0.1,RMSprop,512,0.1,1000,20,1.4262384235858918,6.209832316022083,1
0.1,RMSprop,512,0.1,500,30,1.2390988230705262,4.456676472377523,1
0.1,RMSprop,512,0.1,1000,30,0.988047218322754,4.298990867546481,1
1e-06,adam,32,0.001,500,10,4.347851514816284,4.413478079397724,3
1e-06,adam,32,0.001,1000,10,4.35244734287262,4.417918658794695,3
1e-06,adam,32,0.001,500,20,4.347586631774902,4.412251307149518,3
1e-06,adam,32,0.001,1000,20,4.354033374786377,4.4193265115276015,3
1e-06,adam,32,0.001,500,30,4.346898651123047,4.412486463747523,3
1e-06,adam,32,0.001,1000,30,4.3505411624908445,4.415730831878462,3
1e-06,adam,32,0.1,500,10,4.354401373863221,5.480422375265972,3
1e-06,adam,32,0.1,1000,10,4.357723879814148,5.490441703885013,3
1e-06,adam,32,0.1,500,20,4.350540614128112,5.481574249246288,3
1e-06,adam,32,0.1,1000,20,4.349156069755554,5.469816511518255,3
1e-06,adam,32,0.1,500,30,4.341133832931519,5.469638739168404,3
1e-06,adam,32,0.1,1000,30,4.34852168560028,5.477916982110136,3
1e-06,adam,128,0.001,500,10,4.351264643669128,4.420555343780272,3
1e-06,adam,128,0.001,1000,10,4.350684237480164,4.4196912138083855,3
1e-06,adam,128,0.001,500,20,4.350851464271545,4.420542173058672,3
1e-06,adam,128,0.001,1000,20,4.3459231615066525,4.415135994066304,3
1e-06,adam,128,0.001,500,30,4.347542715072632,4.417140515417953,3
1e-06,adam,128,0.001,1000,30,4.343297290802002,4.412861899429056,3
1e-06,adam,128,0.1,500,10,4.361495900154114,5.826553599237512,3
1e-06,adam,128,0.1,1000,10,4.354495763778687,5.827080337947348,3
1e-06,adam,128,0.1,500,20,4.347597241401672,5.810610884626423,3
1e-06,adam,128,0.1,1000,20,4.351437973976135,5.814830337502795,3
1e-06,adam,128,0.1,500,30,4.351389932632446,5.8078528418485575,3
1e-06,adam,128,0.1,1000,30,4.351561689376831,5.814439085051911,3
1e-06,adam,512,0.001,500,10,4.349838209152222,4.42152232997958,3
1e-06,adam,512,0.001,1000,10,4.350804185867309,4.422710078345999,3
1e-06,adam,512,0.001,500,20,4.344910335540772,4.416881272962107,3
1e-06,adam,512,0.001,1000,20,4.347276449203491,4.418310781877242,3
1e-06,adam,512,0.001,500,30,4.347537922859192,4.418006137247861,3
1e-06,adam,512,0.001,1000,30,4.343458580970764,4.414940595129974,3
1e-06,adam,512,0.1,500,10,4.354450941085815,5.96693544617121,3
1e-06,adam,512,0.1,1000,10,4.350611829757691,5.969402353477494,3
1e-06,adam,512,0.1,500,20,4.345950436592102,5.95126225522115,3
1e-06,adam,512,0.1,1000,20,4.346525096893311,5.963997351770561,3
1e-06,adam,512,0.1,500,30,4.349037027359008,5.938886878014559,3
1e-06,adam,512,0.1,1000,30,4.345197987556458,5.952051773851057,3
1e-06,RMSprop,32,0.001,500,10,4.355741858482361,4.421635975123087,3
1e-06,RMSprop,32,0.001,1000,10,4.351588177680969,4.4167880611411015,3
1e-06,RMSprop,32,0.001,500,20,4.344164419174194,4.409367566335618,3
1e-06,RMSprop,32,0.001,1000,20,4.357965159416199,4.42302733594471,3
1e-06,RMSprop,32,0.001,500,30,4.350132751464844,4.414964572250253,3
1e-06,RMSprop,32,0.001,1000,30,4.35447506904602,4.419595568955778,3
1e-06,RMSprop,32,0.1,500,10,4.354200196266175,5.481098885448558,3
1e-06,RMSprop,32,0.1,1000,10,4.355895471572876,5.483769049140743,3
1e-06,RMSprop,32,0.1,500,20,4.348878502845764,5.480040416986152,3
1e-06,RMSprop,32,0.1,1000,20,4.349218797683716,5.478233337201527,3
1e-06,RMSprop,32,0.1,500,30,4.349960684776306,5.474489890246455,3
1e-06,RMSprop,32,0.1,1000,30,4.354825186729431,5.474669647701571,3
1e-06,RMSprop,128,0.001,500,10,4.351590442657471,4.420792108044533,3
1e-06,RMSprop,128,0.001,1000,10,4.350898361206054,4.420613937374874,3
1e-06,RMSprop,128,0.001,500,20,4.348120951652527,4.417523737586189,3
1e-06,RMSprop,128,0.001,1000,20,4.342163348197937,4.411884444313516,3
1e-06,RMSprop,128,0.001,500,30,4.345643258094787,4.415155455724257,3
1e-06,RMSprop,128,0.001,1000,30,4.355076932907105,4.424358746029544,3
1e-06,RMSprop,128,0.1,500,10,4.347465133666992,5.8157300772544405,3
1e-06,RMSprop,128,0.1,1000,10,4.352161240577698,5.815977176290904,3
1e-06,RMSprop,128,0.1,500,20,4.349110269546509,5.807313783429601,3
1e-06,RMSprop,128,0.1,1000,20,4.353221487998963,5.819825574745259,3
1e-06,RMSprop,128,0.1,500,30,4.3495735883712765,5.804157759674898,3
1e-06,RMSprop,128,0.1,1000,30,4.347964739799499,5.813793883337465,3
1e-06,RMSprop,512,0.001,500,10,4.347796177864074,4.4201552966182,3
1e-06,RMSprop,512,0.001,1000,10,4.3563968420028685,4.427583020302653,3
1e-06,RMSprop,512,0.001,500,20,4.340350770950318,4.411834900091905,3
1e-06,RMSprop,512,0.001,1000,20,4.346152377128601,4.418248714949547,3
1e-06,RMSprop,512,0.001,500,30,4.349193978309631,4.420716075199039,3
1e-06,RMSprop,512,0.001,1000,30,4.347437453269959,4.418561868291224,3
1e-06,RMSprop,512,0.1,500,10,4.350044226646423,5.96354937645915,3
1e-06,RMSprop,512,0.1,1000,10,4.353093504905701,5.971994750350821,3
1e-06,RMSprop,512,0.1,500,20,4.353374266624451,5.955872245730133,3
1e-06,RMSprop,512,0.1,1000,20,4.3514896631240845,5.964958512576822,3
1e-06,RMSprop,512,0.1,500,30,4.351424288749695,5.943221906914352,3
1e-06,RMSprop,512,0.1,1000,30,4.351956129074097,5.958015431635434,3
0.001,adam,32,0.001,500,10,1.5772764444351195,1.8649108542237776,3
0.001,adam,32,0.001,1000,10,2.1353213787078857,2.5463634140981752,3
0.001,adam,32,0.001,500,20,1.067492401599884,1.289495536432606,3
0.001,adam,32,0.001,1000,20,1.321773874759674,1.5981352146435397,3
0.001,adam,32,0.001,500,30,1.0830898940563205,1.2820585374642135,3
0.001,adam,32,0.001,1000,30,1.0698851108551026,1.302657522882913,3
0.001,adam,32,0.1,500,10,1.3221171140670775,1.8333683462122987,3
0.001,adam,32,0.1,1000,10,1.959431612491608,2.8770556605778608,3
0.001,adam,32,0.1,500,20,0.9656787067651748,1.2570927758389585,3
0.001,adam,32,0.1,1000,20,1.1363188922405243,1.6159434744348775,3
0.001,adam,32,0.1,500,30,0.9570864111185072,1.194023778986928,3
0.001,adam,32,0.1,1000,30,0.9865228772163392,1.315077990532651,3
0.001,adam,128,0.001,500,10,1.09334916472435,1.3417540830760089,3
0.001,adam,128,0.001,1000,10,1.4030060052871705,1.69775544397714,3
0.001,adam,128,0.001,500,20,1.1150681853294373,1.3252990164832064,3
0.001,adam,128,0.001,1000,20,1.0933152854442596,1.3294093306125476,3
0.001,adam,128,0.001,500,30,1.1243388652801514,1.3280749300326065,3
0.001,adam,128,0.001,1000,30,1.116299420595169,1.3331507858343583,3
0.001,adam,128,0.1,500,10,1.031980949640274,1.4833105707922332,3
0.001,adam,128,0.1,1000,10,1.2201396644115448,2.0583165077983825,3
0.001,adam,128,0.1,500,20,1.0267495393753052,1.3017031704651794,3
0.001,adam,128,0.1,1000,20,1.0409211099147797,1.4622947548852094,3
0.001,adam,128,0.1,500,30,1.0052826285362244,1.239900489378983,3
0.001,adam,128,0.1,1000,30,1.0500479221343997,1.3610827516285056,3
0.001,adam,512,0.001,500,10,1.125921720266342,1.352478259541197,3
0.001,adam,512,0.001,1000,10,1.101136064529419,1.3502544467932611,3
0.001,adam,512,0.001,500,20,1.149711436033249,1.3624314706524498,3
0.001,adam,512,0.001,1000,20,1.136156702041626,1.3601474387000156,3
0.001,adam,512,0.001,500,30,1.1387013137340545,1.3455586127432748,3
0.001,adam,512,0.001,1000,30,1.1492651045322415,1.3683465306373166,3
0.001,adam,512,0.1,500,10,1.079410880804062,1.5119177004779372,3
0.001,adam,512,0.1,1000,10,1.0749065816402434,1.8030202719489763,3
0.001,adam,512,0.1,500,20,1.0583638489246368,1.3361458242290534,3
0.001,adam,512,0.1,1000,20,1.0970442175865174,1.5088158426716678,3
0.001,adam,512,0.1,500,30,1.0335298657417298,1.2612800662234889,3
0.001,adam,512,0.1,1000,30,1.0970686435699464,1.410000339670343,3
0.001,RMSprop,32,0.001,500,10,1.657273256778717,1.9775915038137344,3
0.001,RMSprop,32,0.001,1000,10,2.173799264431,2.5670124377360617,3
0.001,RMSprop,32,0.001,500,20,1.061051708459854,1.2744839446686649,3
0.001,RMSprop,32,0.001,1000,20,1.3791881024837491,1.653035419971954,3
0.001,RMSprop,32,0.001,500,30,1.0745249450206755,1.263553718809224,3
0.001,RMSprop,32,0.001,1000,30,1.0904389023780825,1.3118859512250027,3
0.001,RMSprop,32,0.1,500,10,1.4241948068141936,1.8270978732021683,3
0.001,RMSprop,32,0.1,1000,10,2.0285574197769165,2.831670370325904,3
0.001,RMSprop,32,0.1,500,20,0.9212650954723358,1.1507015785975063,3
0.001,RMSprop,32,0.1,1000,20,1.166992151737213,1.543270411880593,3
0.001,RMSprop,32,0.1,500,30,0.9260057121515274,1.109557672692845,3
0.001,RMSprop,32,0.1,1000,30,0.9253047585487366,1.1756525583905604,3
0.001,RMSprop,128,0.001,500,10,1.137260663509369,1.384573404720608,3
0.001,RMSprop,128,0.001,1000,10,1.5668617486953735,1.8705564965967472,3
0.001,RMSprop,128,0.001,500,20,1.082178270816803,1.283639695964095,3
0.001,RMSprop,128,0.001,1000,20,1.131188440322876,1.3589788012981014,3
0.001,RMSprop,128,0.001,500,30,1.0840819895267486,1.2705921892770005,3
0.001,RMSprop,128,0.001,1000,30,1.1191040575504303,1.3280426381322554,3
0.001,RMSprop,128,0.1,500,10,1.007783794403076,1.341438376609076,3
0.001,RMSprop,128,0.1,1000,10,1.4091225862503052,2.0411118567746347,3
0.001,RMSprop,128,0.1,500,20,0.9573316872119904,1.171187359285929,3
0.001,RMSprop,128,0.1,1000,20,0.990128779411316,1.30327500273567,3
0.001,RMSprop,128,0.1,500,30,0.9414600044488908,1.1309805810042906,3
0.001,RMSprop,128,0.1,1000,30,1.0083647906780242,1.24437048209504,3
0.001,RMSprop,512,0.001,500,10,1.1264946579933166,1.3590016389448152,3
0.001,RMSprop,512,0.001,1000,10,1.1910105884075164,1.4669646165938783,3
0.001,RMSprop,512,0.001,500,20,1.105225718021393,1.298707134376534,3
0.001,RMSprop,512,0.001,1000,20,1.1410951137542724,1.3547961190400963,3
0.001,RMSprop,512,0.001,500,30,1.097816175222397,1.2937915016741708,3
0.001,RMSprop,512,0.001,1000,30,1.1141577899456023,1.3167577506301331,3
0.001,RMSprop,512,0.1,500,10,1.0496816635131836,1.3772285737832477,3
0.001,RMSprop,512,0.1,1000,10,1.1505839765071868,1.7705134110275436,3
0.001,RMSprop,512,0.1,500,20,1.015880960226059,1.2259576751970322,3
0.001,RMSprop,512,0.1,1000,20,1.0171406507492065,1.3436923657854452,3
0.001,RMSprop,512,0.1,500,30,0.9612050831317902,1.1545574778340886,3
0.001,RMSprop,512,0.1,1000,30,0.9828344583511353,1.2458228100722422,3
0.1,adam,32,0.001,500,10,0.9823012828826904,1.290919858118913,3
0.1,adam,32,0.001,1000,10,1.0687289178371429,1.502279163386682,3
0.1,adam,32,0.001,500,20,0.9666500210762023,1.147207094075569,3
0.1,adam,32,0.001,1000,20,1.053593677282333,1.3807970909737235,3
0.1,adam,32,0.001,500,30,0.9860025882720947,1.1479562931986729,3
0.1,adam,32,0.001,1000,30,1.0222027361392976,1.2970638459372854,3
0.1,adam,32,0.1,500,10,0.8816065698862076,1.04226853943493,3
0.1,adam,32,0.1,1000,10,0.9076651632785796,1.0567248369036253,3
0.1,adam,32,0.1,500,20,0.9407419562339784,1.0734896040574304,3
0.1,adam,32,0.1,1000,20,0.9342270851135254,1.2668325667950888,3
0.1,adam,32,0.1,500,30,0.9773256242275238,1.1142332978690397,3
0.1,adam,32,0.1,1000,30,0.9526132106781006,1.1148979855492611,3
0.1,adam,128,0.001,500,10,1.009586864709854,1.6609428176005263,3
0.1,adam,128,0.001,1000,10,1.188389003276825,2.336935033197997,3
0.1,adam,128,0.001,500,20,0.937308418750763,1.3506922020140368,3
0.1,adam,128,0.001,1000,20,1.105589860677719,1.699970656029506,3
0.1,adam,128,0.001,500,30,0.9907175123691558,1.3258885706015284,3
0.1,adam,128,0.001,1000,30,1.0058617293834686,1.426874869033734,3
0.1,adam,128,0.1,500,10,0.9360466599464417,1.0951935152518764,3
0.1,adam,128,0.1,1000,10,0.9263353765010832,1.2461749131129372,3
0.1,adam,128,0.1,500,20,0.9283274710178376,1.0709898009941037,3
0.1,adam,128,0.1,1000,20,0.9952606797218324,1.1500882319624373,3
0.1,adam,128,0.1,500,30,0.9938922762870788,1.148655065052733,3
0.1,adam,128,0.1,1000,30,0.9685915231704711,1.149694188547755,3
0.1,adam,512,0.001,500,10,1.0737176537513733,1.679869873437014,3
0.1,adam,512,0.001,1000,10,1.1373207211494445,1.793897350918178,3
0.1,adam,512,0.001,500,20,1.0493963360786438,1.298130204691254,3
0.1,adam,512,0.001,1000,20,1.0466987550258635,1.2944895095864262,3
0.1,adam,512,0.001,500,30,2.316370689868927,4.929946980848992,3
0.1,adam,512,0.001,1000,30,0.9925535261631012,1.209621851762556,3
0.1,adam,512,0.1,500,10,0.9232547044754028,1.4617112543351225,3
0.1,adam,512,0.1,1000,10,1.126169592142105,3.952308317117236,3
0.1,adam,512,0.1,500,20,0.9982516765594482,1.2277083639022657,3
0.1,adam,512,0.1,1000,20,0.9153608798980712,2.7616856336968687,3
0.1,adam,512,0.1,500,30,1.5170285165309907,2.79734314138707,3
0.1,adam,512,0.1,1000,30,1.0331492364406585,2.262447986742558,3
0.1,RMSprop,32,0.001,500,10,0.8552980571985245,0.9790884629261116,3
0.1,RMSprop,32,0.001,1000,10,0.8234866738319397,1.0547928199457872,3
0.1,RMSprop,32,0.001,500,20,0.8836891770362854,0.9941000369916648,3
0.1,RMSprop,32,0.001,1000,20,0.8938148945569993,1.0421434902181117,3
0.1,RMSprop,32,0.001,500,30,0.982428252696991,1.103299258465614,3
0.1,RMSprop,32,0.001,1000,30,0.9262522459030152,1.054092202490485,3
0.1,RMSprop,32,0.1,500,10,0.7439492672681809,1.5078801470983887,3
0.1,RMSprop,32,0.1,1000,10,0.8409958928823471,1.5862453594094792,3
0.1,RMSprop,32,0.1,500,20,0.8016897350549698,1.5344847824383736,3
0.1,RMSprop,32,0.1,1000,20,0.8073040038347244,1.553404910617305,3
0.1,RMSprop,32,0.1,500,30,0.7964812874794006,1.5501051651748687,3
0.1,RMSprop,32,0.1,1000,30,0.8060512542724609,1.5434955016485516,3
0.1,RMSprop,128,0.001,500,10,0.914817887544632,1.0451936257914003,3
0.1,RMSprop,128,0.001,1000,10,0.9734260499477386,1.270777642744351,3
0.1,RMSprop,128,0.001,500,20,0.9412609934806824,1.081261291334698,3
0.1,RMSprop,128,0.001,1000,20,0.8687978446483612,1.0190179256036138,3
0.1,RMSprop,128,0.001,500,30,0.9313093990087508,1.0566091931193164,3
0.1,RMSprop,128,0.001,1000,30,0.8921122014522552,1.0217196293926407,3
0.1,RMSprop,128,0.1,500,10,0.8578188329935074,2.367890840794881,3
0.1,RMSprop,128,0.1,1000,10,0.8434117630124092,2.336266301212007,3
0.1,RMSprop,128,0.1,500,20,0.8536163628101349,2.3591327568140525,3
0.1,RMSprop,128,0.1,1000,20,0.8687045007944107,2.360118582057798,3
0.1,RMSprop,128,0.1,500,30,0.8955754339694977,2.3773019476708845,3
0.1,RMSprop,128,0.1,1000,30,0.7994401156902313,2.339480088747836,3
0.1,RMSprop,512,0.001,500,10,1.0900675296783446,1.487653032012302,3
0.1,RMSprop,512,0.001,1000,10,1.1437693297863007,1.7561456873314216,3
0.1,RMSprop,512,0.001,500,20,1.1583265602588653,1.5195032857562507,3
0.1,RMSprop,512,0.001,1000,20,1.0018522500991822,1.2732209167716702,3
0.1,RMSprop,512,0.001,500,30,1.209660637378693,1.6524656895583003,3
0.1,RMSprop,512,0.001,1000,30,1.0582448303699494,1.3253184812986922,3
0.1,RMSprop,512,0.1,500,10,1.075007301568985,4.229436555090063,3
0.1,RMSprop,512,0.1,1000,10,3.5367890536785125,15.646862430312234,3
0.1,RMSprop,512,0.1,500,20,1.1344095945358277,4.3752587160180925,3
0.1,RMSprop,512,0.1,1000,20,1.0644406616687774,4.060689352452409,3
0.1,RMSprop,512,0.1,500,30,1.197152179479599,4.423323431130896,3
0.1,RMSprop,512,0.1,1000,30,1.0359824359416965,4.217119628088713,3
1e-06,adam,32,0.001,500,10,4.3501571893692015,4.415478677343289,6
1e-06,adam,32,0.001,1000,10,4.35276415348053,4.418414732045222,6
1e-06,adam,32,0.001,500,20,4.350948309898376,4.415811291522227,6
1e-06,adam,32,0.001,1000,20,4.352544808387757,4.417604887774429,6
1e-06,adam,32,0.001,500,30,4.346515345573425,4.41192737354255,6
1e-06,adam,32,0.001,1000,30,4.348188018798828,4.413472558492536,6
1e-06,adam,32,0.1,500,10,4.352612805366516,5.482927423698486,6
1e-06,adam,32,0.1,1000,10,4.352956914901734,5.48128439393339,6
1e-06,adam,32,0.1,500,20,4.347820711135864,5.475628120936138,6
1e-06,adam,32,0.1,1000,20,4.35208740234375,5.479937078852602,6
1e-06,adam,32,0.1,500,30,4.348858761787414,5.468310511776965,6
1e-06,adam,32,0.1,1000,30,4.354333782196045,5.480762685341987,6
1e-06,adam,128,0.001,500,10,4.352672576904297,4.422198679369862,6
1e-06,adam,128,0.001,1000,10,4.351630210876465,4.420899063086713,6
1e-06,adam,128,0.001,500,20,4.347627353668213,4.41681248166242,6
1e-06,adam,128,0.001,1000,20,4.349532198905945,4.419186133803947,6
1e-06,adam,128,0.001,500,30,4.344897127151489,4.4138947743645405,6
1e-06,adam,128,0.001,1000,30,4.351618504524231,4.420665076694501,6
1e-06,adam,128,0.1,500,10,4.350325894355774,5.811190697656025,6
1e-06,adam,128,0.1,1000,10,4.353755807876587,5.821083605589402,6
1e-06,adam,128,0.1,500,20,4.350504755973816,5.810770610188335,6
1e-06,adam,128,0.1,1000,20,4.350973677635193,5.822780189438847,6
1e-06,adam,128,0.1,500,30,4.348624110221863,5.802814313863717,6
1e-06,adam,128,0.1,1000,30,4.347671103477478,5.813399887156039,6
1e-06,adam,512,0.001,500,10,4.34242811203003,4.414777666068849,6
1e-06,adam,512,0.001,1000,10,4.353764009475708,4.424555938336055,6
1e-06,adam,512,0.001,500,20,4.3461933612823485,4.418115911891287,6
1e-06,adam,512,0.001,1000,20,4.354103660583496,4.426257341707912,6
1e-06,adam,512,0.001,500,30,4.342639422416687,4.414669893048336,6
1e-06,adam,512,0.001,1000,30,4.348424100875855,4.420660697353863,6
1e-06,adam,512,0.1,500,10,4.345644879341125,5.960959866183056,6
1e-06,adam,512,0.1,1000,10,4.353071093559265,5.969812396502798,6
1e-06,adam,512,0.1,500,20,4.350213646888733,5.95474832984686,6
1e-06,adam,512,0.1,1000,20,4.343458318710328,5.963840402730707,6
1e-06,adam,512,0.1,500,30,4.3456892490386965,5.944026612464815,6
1e-06,adam,512,0.1,1000,30,4.350305390357971,5.964268688768246,6
1e-06,RMSprop,32,0.001,500,10,4.351516819000244,4.417093102843431,6
1e-06,RMSprop,32,0.001,1000,10,4.351224780082703,4.416325071308443,6
1e-06,RMSprop,32,0.001,500,20,4.347126817703247,4.412298220594725,6
1e-06,RMSprop,32,0.001,1000,20,4.350983500480652,4.415399550765662,6
1e-06,RMSprop,32,0.001,500,30,4.346019172668457,4.410668872270721,6
1e-06,RMSprop,32,0.001,1000,30,4.348755741119385,4.413368156983361,6
1e-06,RMSprop,32,0.1,500,10,4.353521537780762,5.482255070577664,6
1e-06,RMSprop,32,0.1,1000,10,4.355385613441468,5.487045672471844,6
1e-06,RMSprop,32,0.1,500,20,4.350762248039246,5.475180423498466,6
1e-06,RMSprop,32,0.1,1000,20,4.352081727981568,5.484520004398735,6
1e-06,RMSprop,32,0.1,500,30,4.34791910648346,5.463198319063027,6
1e-06,RMSprop,32,0.1,1000,30,4.347465324401855,5.478443296230436,6
1e-06,RMSprop,128,0.001,500,10,4.348617792129517,4.418512150731247,6
1e-06,RMSprop,128,0.001,1000,10,4.354140853881836,4.423596384744903,6
1e-06,RMSprop,128,0.001,500,20,4.350331997871399,4.420429977630433,6
1e-06,RMSprop,128,0.001,1000,20,4.354554080963135,4.423185045266774,6
1e-06,RMSprop,128,0.001,500,30,4.349556875228882,4.419202459282574,6
1e-06,RMSprop,128,0.001,1000,30,4.348095750808716,4.417456391944514,6
1e-06,RMSprop,128,0.1,500,10,4.355341506004334,5.818545030370288,6
1e-06,RMSprop,128,0.1,1000,10,4.350473785400391,5.814534510106021,6
1e-06,RMSprop,128,0.1,500,20,4.344812417030335,5.810975053157637,6
1e-06,RMSprop,128,0.1,1000,20,4.351859664916992,5.820814752605967,6
1e-06,RMSprop,128,0.1,500,30,4.341865849494934,5.802314431355383,6
1e-06,RMSprop,128,0.1,1000,30,4.350136375427246,5.816346222905286,6
1e-06,RMSprop,512,0.001,500,10,4.346347570419312,4.418296255423543,6
1e-06,RMSprop,512,0.001,1000,10,4.354977750778199,4.425573682505016,6
1e-06,RMSprop,512,0.001,500,20,4.350428628921509,4.421672123544841,6
1e-06,RMSprop,512,0.001,1000,20,4.351335597038269,4.42294693210409,6
1e-06,RMSprop,512,0.001,500,30,4.336645340919494,4.408905300588168,6
1e-06,RMSprop,512,0.001,1000,30,4.348693180084228,4.419425064599617,6
1e-06,RMSprop,512,0.1,500,10,4.3492249011993405,5.965632989877073,6
1e-06,RMSprop,512,0.1,1000,10,4.352697777748108,5.972243464035385,6
1e-06,RMSprop,512,0.1,500,20,4.349959921836853,5.954053222700277,6
1e-06,RMSprop,512,0.1,1000,20,4.353855466842651,5.967376007594597,6
1e-06,RMSprop,512,0.1,500,30,4.341814780235291,5.93719149139397,6
1e-06,RMSprop,512,0.1,1000,30,4.349440789222717,5.959663800991597,6
0.001,adam,32,0.001,500,10,1.5785771250724792,1.8740551984122191,6
0.001,adam,32,0.001,1000,10,2.120399057865143,2.529041353375572,6
0.001,adam,32,0.001,500,20,1.068562424182892,1.2921104440466125,6
0.001,adam,32,0.001,1000,20,1.3218022525310515,1.5987005891688006,6
