kernel_n_factor,kernel_n_epoch,kernel_lr,kernel_reg,update_epoch,update_lr,mae
66,20,0.0003147378951592,0.0001335746372171,15,0.0001329267298216,0.7464188757268237
76,28,0.0006092662996307,0.0001453057286994,13,0.000203383725917,0.7504033740147319
60,24,0.0005432179309684,0.0011660099341554,22,0.0001515434828049,0.7448892678090593
49,122,0.0004127777395736,0.0001304827426165,10,0.0001292999115535,0.7523063113152902
41,18,0.0002767042365411,0.0001143519996626,16,0.0001864649236947,0.747082508233391
54,10,0.0003552672359946,0.0001526409732108,27,0.0001446642050244,0.7469588371257964
66,24,0.0002467347570113,0.0001705905650535,46,0.0001206202117298,0.7536338589882172
36,29,0.0003165024763693,0.0007967450633424,138,0.0047063754669975,0.8424854507389695
350,18,0.0001732244132043,0.0006827382638799,13,0.0001656341598597,0.756742722395053
42,163,0.0003981666473961,0.0001958548397048,20,0.00023315524195,0.7526113170313644
87,21,0.000197350096654,0.0001248228990156,16,0.0987871631333548,0.8493628010896691
49,35,0.000265005643304,0.0001107037559033,62,0.000470496908794,0.7495107553372445
31,133,0.0002965208643096,0.0002761577698541,175,0.0001373775888362,0.7495138078926449
57,16,0.0007229239731566,0.000226985512495,10,0.0001120082068299,0.7479156208126668
24,26,0.0005333672879558,0.0014502096237579,23,0.0001907125481396,0.7499487667727257
43,31,0.0021770308472154,0.0010337757666721,19,0.000157390634851,0.7553264880193049
79,13,0.0003484222481803,0.0003073289434625,42,0.0001304139607675,0.7463580634866451
19,20,0.0004432762753487,0.0001538312050097,14,0.0003684851613741,0.7471319299989941
34,10,0.0002343712266299,0.0004760597087118,28,0.0002868404873439,0.7454233515240932
64,23,0.0001959332083199,0.0003583294761137,17,0.0001745361337359,0.747074649264882
49,17,0.0001435548662397,0.0001018404068729,32,0.0001171737521357,0.7443783323301292
50,16,0.0001366658438992,0.0001072751322383,32,0.0001008019227877,0.744018377691448
69,16,0.0003901602621704,0.0001009112981346,37,0.0001193954290763,0.7455601925853562
54,13,0.0001297116615219,0.0001141153216825,37,0.0001090038542899,0.7471588355996951
49,18,0.0001653590208579,0.0001530421893455,30,0.00070720320035,0.7431920127952487
46,17,0.0001473027100386,0.0001007823248834,33,0.0011084845104943,0.7469791217771115
61,13,0.0001758145345558,0.0001312478152373,34,0.0007682971074938,0.7468575735123595
47,178,0.0001202133757834,0.000143859566646,32,0.0001400688487721,0.7513020651475931
